stress_level,sleep_hours,daily_steps,water_intake,hrv,age,bmi,synthetic_risk
7,8.77567285100725,14327,2.8948011830837976,70,43,29.477551140841697,0.4276998108878171
9,5.607540698565487,7519,2.7741839925727123,63,47,25.3795466437958,0.5927394484848364
2,6.110584737456045,12091,3.6550773308226487,30,78,31.25411752402529,0.42929332858401503
4,9.63001687162018,3171,1.9753789147711776,90,27,28.98522570353066,0.5500615091851171
8,5.471861239215181,4803,1.9561571844062138,92,62,20.30728486040025,0.5642569722521759
4,4.057810174049127,8885,2.1943381125662027,71,42,24.551660392953107,0.38591566815266953
9,6.353662597655008,7919,2.8482431495320624,83,67,24.62590507581622,0.5377211822547705
4,7.129700388263115,5735,0.9084071359047565,58,41,33.05367097108328,0.6960057897367048
8,5.459022323967417,7929,3.8790214176583606,79,59,34.37362558136617,0.8762098620644415
2,6.7004309594669,7097,1.7698577916691198,53,44,18.674492709680464,0.32081331993594997
8,7.6822494574554465,2192,3.4305102242617354,84,65,18.134519296527323,0.6527024830840826
4,6.257281616070047,14778,2.321174293407279,80,78,27.26019833496023,0.28853066877396516
9,7.998880090455892,3385,2.8369130375165583,66,67,22.342094101139487,0.5247450864830951
2,4.460665488475679,4997,1.5278149043285705,23,33,20.459601468778352,0.36098138688976605
9,4.956797481671948,5636,2.1405764400387675,96,68,18.08284017493509,0.6734612475941739
2,5.903828510323472,8171,2.3188774946946626,57,54,34.48358856098393,0.6460948014405143
5,7.493887236502429,9360,2.8504196886450526,44,23,29.2657549146091,0.4985355640764568
9,5.619050577191486,9768,2.5624970546388774,37,26,27.99610453175918,0.6329612779071354
8,6.068141971997224,4146,3.3354931938272667,40,72,28.194130229556063,0.7289030859998346
1,4.271757500519312,8536,1.952297253814018,68,65,30.49272926036026,0.49579481220496757
5,7.8515904098662475,11586,2.6021895076711483,63,27,34.53643047813064,0.6271599617289487
6,9.130266386993181,13583,3.055352150181638,99,71,28.06608818974928,0.349693781732832
